location_name,Event_Type,event_year,qaqc,event_name_calc,Tree_ID,Module,Tree_Number,Species_Original,Plant_Concept_Current_IDF,DBH,Tree_Status,Crown_Class,Vigor,Dieback,Condition_Damage_Code_1,Condition_Damage_Code_2,Condition_Damage_Code_3,Condition_Damage_Code_4,Condition_Damage_Code_5,Foliage_Condition_1,Foliage_Percent_Class_1,Foliage_Condition_2,Foliage_Percent_Class_2,Foliage_Condition_3,Foliage_Percent_Class_3,Foliage_Condition_4,Foliage_Percent_Class_4,Foliage_Condition_5,Foliage_Percent_Class_5,Dead_Tree_Decay_Class,Snag_Height
CHIC007,QA/QC,2012,-1,CHIC007Q,{09FA706B-61B9-4DC1-AD48-359587B18A49},1,1,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},29,1,4,1,1,,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{0A0E9BF9-E031-467D-B27C-F4896B307183},1,3,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},14,1,5,1,,,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{12101FE3-6D00-471C-AF6E-F1631F3D1F2D},3,16,Unknown sp.,{96562CE2-EF25-401C-A121-4DB9881E1098},52,2,,,,,,,,,,,,,,,,,,,3,6
CHIC007,QA/QC,2012,-1,CHIC007Q,{16353F0C-40C4-416A-9D95-4C78002BF702},1,5,CARYGLA,{56A01BE8-41DF-42BD-96BB-77B0BCA2FEDD},11,1,5,1,,,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{32A8B72B-7F14-499B-B62E-67F5A963F2F5},3,18,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},20,1,3,1,,,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{3982E561-8DF9-4DA7-9802-3519C4AC9BC7},2,11,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},24,1,3,1,,,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{44FA4696-A243-436F-BA2F-ACD3485E3649},2,10,Unknown sp.,{96562CE2-EF25-401C-A121-4DB9881E1098},57,2,,,,,,,,,,,,,,,,,,,2,3
CHIC007,QA/QC,2012,-1,CHIC007Q,{51F70800-A7FB-41E7-83C0-052B6E70949F},2,6,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},28,1,3,1,,,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{56997C00-341E-44C3-989A-5C967C939313},3,17,CARYGLA,{56A01BE8-41DF-42BD-96BB-77B0BCA2FEDD},15,1,5,1,,,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{5A93B118-34C7-40D7-A54B-EE95A88795B7},3,15,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},11,1,5,1,1,,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{7A9CB1D4-6E93-4B58-80F4-C1C1469A4920},3,19,CARYCAR,{F2D9F1A7-B26A-43D7-942C-C4D459A74F72},28,1,3,1,,VINE,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{81A9975D-42AE-4A75-9359-7D6518FE7F25},2,9,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},20,1,4,1,,,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{84288FA9-D197-49D6-9807-F8CDABA41B67},4,21,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},10,1,5,2,2,VINE,BROK,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{91EA20FC-9AED-439B-BF9F-465596BA81B7},1,4,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},20,1,4,1,,,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{A2559E1D-A08E-4120-A563-CAD85EA51342},3,13,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},16,1,5,1,,,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{C03E8DDB-DDBC-4148-AE8C-79C310A1C55E},3,12,CARYCAR,{F2D9F1A7-B26A-43D7-942C-C4D459A74F72},42,1,3,1,,VINE,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{DBDE41CC-CDA9-454B-8006-4DCC86ACD2CA},1,2,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},41,1,3,1,2,BROK,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{E39BCBE1-FBD0-4EB5-8711-1F91522977B9},4,20,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},52,1,3,1,,,,,,,,,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{EB355CB5-8231-4CAD-BB3C-C0C408320828},3,14,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},16,1,5,3,3,,,,,,S,5,,,,,,,,,,
CHIC007,QA/QC,2012,-1,CHIC007Q,{F43BABBB-FDDF-45C6-AE76-F019C1F2EB8D},2,7,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},16,1,5,1,,,,,,,,,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{0359B915-FF76-43C9-9425-DAB99462196C},3,13,CARYCAR,{F2D9F1A7-B26A-43D7-942C-C4D459A74F72},28,1,2,1,1,VINE,,,,,,,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{08802A4F-A3C0-463D-9627-807161D1C69C},2,10,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},57,2,,,,,,,,,,,,,,,,,,,3,3
CHIC007,plot establishment,2012,0,CHIC007,{200DC959-6E78-49F3-B7E1-FB105DBDC321},3,12,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},20,1,4,1,1,,,,,,H,1,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{22CD7DFE-BB94-4015-A6E9-33C59AC408AF},2,8,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},23,1,4,2,1,CROK,LEAN,,,,H,2,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{232E0A85-29F8-4594-BAC7-45967FB7EC85},1,2,CARYGLA,{56A01BE8-41DF-42BD-96BB-77B0BCA2FEDD},11,1,5,2,1,,,,,,H,1,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{28F1A73E-9E9A-4886-9E3B-0640F9C775D3},3,19,CARYCAR,{F2D9F1A7-B26A-43D7-942C-C4D459A74F72},43,1,2,1,1,FORK,,,,,,,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{2CBC6356-CB38-4856-8BE4-351FB9998142},2,7,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},20,1,5,1,1,,,,,,,,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{44DD8BDB-FB2E-43E7-987E-E158834EB52A},1,3,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},41,1,2,1,1,FORK,VINE,,,,,,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{4AFD5968-D9BB-498F-BEB1-B245058F892B},3,14,CARYCAR,{F2D9F1A7-B26A-43D7-942C-C4D459A74F72},15,1,5,2,1,LEAN,FORK,,,,,,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{4F2961D5-26F7-4AEA-8098-32E2C8B5DF33},2,9,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},28,1,3,1,1,FORK,LEAN,,,,H,1,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{6279CDEA-C80F-4F3C-BB83-9EA5CA42C414},3,15,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},51,2,,,,,,,,,,,,,,,,,,,3,5
CHIC007,plot establishment,2012,0,CHIC007,{6B3E062F-DDC7-4901-AAF8-36A58C85D807},4,20,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},52,1,2,1,1,FORK,VINE,,,,H,1,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{88B2BA69-22B4-4D25-A786-75A9DC78E4E3},3,17,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},15,1,5,3,2,,,,,,L,2,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{A3A97C2B-7A80-4B7F-B8D8-C995ABFF53F0},3,18,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},16,1,4,1,1,,,,,,H,1,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{B90FFD24-858B-48B2-BFC8-C642E5F71E86},1,4,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},28,1,3,2,2,LEAN,,,,,,,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{BD0CA05D-649B-4ADB-989C-6404E80661E9},2,5,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},25,1,4,1,1,,,,,,,,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{BEDC842C-818C-4927-9DE8-301CBF89F7F9},3,16,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},11,1,5,1,1,CROK,,,,,,,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{E2378E10-D36A-4CE7-92D5-6AB826665DCA},2,6,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},16,1,5,2,,LEAN,CROK,,,,,,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{EAA5B0C6-9EFE-4C19-8965-CEB30CE5173F},3,11,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},13,1,5,2,2,CROK,,,,,H,1,,,,,,,,,,
CHIC007,plot establishment,2012,0,CHIC007,{F3A27A43-68A3-4943-A3C7-ED70D7D8A9A6},1,1,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},20,1,4,1,1,LEAN,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{0C211B8F-6FD7-4739-92E6-FDEA8AB68256},4,23,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},25,1,3,1,,FORK,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{10CDCF4A-0923-41DA-9552-5A0E0E5DC1CA},3,20,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},25,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{1305C768-80D7-4820-8720-424E84B9662B},4,25,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},26,1,4,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{132D8F68-EAC8-44A3-8B44-10E43ABC43AC},2,14,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},19,1,5,1,1,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{196A8B5F-38B7-441D-8E19-3FA4EB884D21},1,6,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},31,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{1B424F5F-6A16-4B3F-9136-E96BF6F4DB95},2,12,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},20,2,,,,,,,,,,,,,,,,,,,2,9
MACA036,QA/QC,2014,-1,MACA036Q,{247DFAB5-BB30-48CD-A8AA-3ED97E1662B4},2,11,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},33,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{2CDBE136-67F8-46A6-87FD-3848E7DF67B0},4,27,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},40,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{2E4A2BFC-66C4-4D0E-8C86-32CAB225D3DB},1,2,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},38,1,3,1,1,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{2E6F6706-5096-4082-8D1F-F1BD54A5032E},3,19,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},26,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{2F862AB9-D189-4A28-8E2C-A287D074672A},3,16,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},18,1,4,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{3891CC64-3935-4BCA-AC9F-4F0F765CD748},3,17,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},20,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{4AC231F3-9A0E-469B-80BC-04C6C8A30933},2,9,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},40,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{4ED1FDF4-C8A5-4F0F-8312-505801518B4E},2,10,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},28,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{6C49D93E-2EAA-4721-9429-8E41952F57FF},3,18,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},37,1,3,1,1,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{687EFA3D-EE2E-4201-AD81-4F2C96C0A41B},1,3,ROBIPSE,{0BE25061-5C12-4765-98C8-AF6187157D56},25,1,3,2,1,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{74CEB3FB-BC8D-4954-A931-AA76430B117E},4,24,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},13,1,5,2,1,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{7D9A0639-4FF6-4959-9620-3B2A08DB180D},3,15,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},29,1,3,1,1,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{A66F98BC-16A0-4459-BC79-07D791EDD257},3,21,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},31,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{B808F178-AAEC-4B0E-B605-D50B27394FC8},1,1,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},28,1,3,1,1,VINE,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{BE7E4E6A-D0B9-4C31-B9DB-BFF39BB619BE},4,28,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},27,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{C0D8967B-A695-4ACD-AC86-5185A17F8CB9},3,22,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},37,1,3,1,1,FORK,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{D893F56B-90EA-4740-A15F-31E8498F5548},2,13,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},29,1,3,1,1,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{E5A9AF39-CCD8-45E8-9447-81A49CEF0BE8},1,4,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},31,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{E7B79DBB-BE41-40E0-A87A-32EDF3F33F34},2,7,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},37,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{E8E313E2-6D51-43B4-B0B3-E1C21775AD1C},4,29,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},15,2,,,,,,,,,,,,,,,,,,,2,14
MACA036,QA/QC,2014,-1,MACA036Q,{F461C3DA-C794-4CA2-B289-57F7CBDF4C7F},1,5,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},20,1,4,2,1,,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{F29E3FAB-2D26-4670-9D19-2B374DBC61A4},2,8,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},22,1,3,1,1,BROK,,,,,,,,,,,,,,,,
MACA036,QA/QC,2014,-1,MACA036Q,{FB75DF99-C07E-4C31-BF92-3607AD909FE1},4,26,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},34,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{0266926B-9913-4516-9EB5-E8322D2AE320},1,1,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},38,1,3,1,,VINE,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{0BF21742-E5E8-4000-B5FA-442A25B24701},3,18,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},25,1,4,1,,VINE,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{2C1EA53E-E06B-453C-9C55-E72FB5BE3B1A},1,3,ROBIPSE,{0BE25061-5C12-4765-98C8-AF6187157D56},25,1,3,3,2,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{2C838A41-DC70-48B5-ADB7-AE247204B509},3,17,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},29,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{37C9761D-FF11-472B-B975-FAFA783AF832},4,22,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},24,1,4,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{3CAC4172-F2C0-4BC7-9753-198C0FE3261F},4,29,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},13,2,,,,,,,,,,,,,,,,,,,1,12
MACA036,plot establishment,2014,0,MACA036,{5148B8E5-3EB6-4BE5-8FD5-79C0F13BD1E2},2,10,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},40,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{5505EC46-2508-403D-B09E-C5AA0ABDDA1C},3,16,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},20,1,3,1,,VINE,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{5E071F2B-75D6-4161-A8EB-8754A798FF3F},2,8,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},27,1,4,1,,VINE,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{5EDB79BB-CE5E-4A7F-9D93-B4BCCFD5E498},3,15,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},18,1,4,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{58160472-85BB-42F5-8DFE-72414077D49C},4,30,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},12,2,,,,,,,,,,,,,,,,,,,1,11
MACA036,plot establishment,2014,0,MACA036,{5B2E54BF-BE66-48FD-A316-71D221EB1E73},4,27,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},15,2,,,,,,,,,,,,,,,,,,,1,18
MACA036,plot establishment,2014,0,MACA036,{61EC3583-F485-4CD0-A3CF-089BD5C113CB},2,13,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},29,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{7459E02F-5CA7-4F86-B8F0-00975548F1B0},1,5,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},31,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{758B5E3C-2208-4D5A-822B-4A6B6DA1109F},2,14,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},20,1,5,4,3,BROK,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{987DA72E-4380-41CE-8A31-D302A7C70F40},3,21,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},37,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{9B40E3D4-46AE-4D56-B787-AAEDBBC3D844},2,9,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},37,1,3,1,,FORK,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{A0231A64-25A9-425F-83CE-5112BA037AEB},2,12,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},19,1,4,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{ADA3B361-E4CF-4995-AD7D-5BFB87D56ABC},1,6,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},20,2,,,,,,,,,,,,,,,,,,,1,12
MACA036,plot establishment,2014,0,MACA036,{B1989678-C86D-4A3F-9F2B-328B5A343556},4,26,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},27,1,4,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{B219311B-2C41-4FDA-9869-C5DD1E412DFF},4,23,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},37,1,3,1,,VINE,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{B57474ED-8E44-41FA-93C1-631D020671C5},2,11,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},33,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{BD6396BE-7C24-439F-9892-CC3C4AFBDAD8},1,2,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},28,1,3,2,1,VINE,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{BF8D7D6B-CA53-4B6C-BCA5-19721FAD8224},2,7,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},22,1,3,1,,VINE,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{DDBED7F0-1A9C-4701-8ABA-3BA05FF594CB},4,25,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},34,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{DDDFD68B-C6C2-4F6C-9E45-8708C2A4DE77},4,24,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},39,1,3,1,,VINE,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{DE279E6B-77D6-43A5-A1D2-7174910F5F33},1,4,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},31,1,3,1,,FORK,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{F1414530-64F5-4B64-B40D-D33359E5776C},4,28,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},26,1,4,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{F6A6601B-8276-4B3E-9F9D-5456E1732D1B},3,19,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},25,1,3,1,,,,,,,,,,,,,,,,,,
MACA036,plot establishment,2014,0,MACA036,{FB5D46AA-DA9E-4F7B-8CCA-18B070B3EB88},3,20,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},31,1,3,1,,VINE,,,,,,,,,,,,,,,,
MACA008,QA/QC,2016,-1,MACA008Q,{16A5E123-8BFB-4584-AC8B-FCC223B934DB},4,16,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},15,2,,,,,,,,,,,,,,,,,,,2,5
MACA008,QA/QC,2016,-1,MACA008Q,{25635256-EA73-49CE-A337-DECFAD99CCFE},2,10,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,4,,,,,,,,,,,,,,,,,,,,
MACA008,QA/QC,2016,-1,MACA008Q,{243D1FD7-0CF9-4A1A-ADEC-4F6DA3CC7B42},2,11,QUERFAL,{FBCF8566-0F6A-43C5-B1CA-84D719B96CF2},48,1,3,1,,FIRE,,,,,,,,,,,,,,,,
MACA008,QA/QC,2016,-1,MACA008Q,{32ABC1F1-4B5F-4EFA-8C96-93EBBEA95C8C},2,9,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},24,1,4,1,,CROK,FIRE,,,,,,,,,,,,,,,
MACA008,QA/QC,2016,-1,MACA008Q,{2DCD9FD1-7018-4115-94F5-43D100B7380F},3,13,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},24,1,4,1,,SPRT,FIRE,,,,,,,,,,,,,,,
MACA008,QA/QC,2016,-1,MACA008Q,{40745E8D-F2A2-47C4-98C3-B394A817C238},1,2,CARYOVAT,{F8B309B3-EED9-40E5-8757-6002A98E9325},14,1,5,1,,FIRE,,,,,,,,,,,,,,,,
MACA008,QA/QC,2016,-1,MACA008Q,{43B04188-D3C1-4620-9463-FABB213079D4},3,14,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},63,2,,,,,,,,,,,,,,,,,,,2,23
MACA008,QA/QC,2016,-1,MACA008Q,{4ADF7C45-BC1B-4D1A-A45D-9EE8006A7119},2,8,QUERFAL,{FBCF8566-0F6A-43C5-B1CA-84D719B96CF2},41,1,4,1,,FIRE,INSE,BURL,,,,,,,,,,,,,,
MACA008,QA/QC,2016,-1,MACA008Q,{56C67E0E-F084-43FD-861B-0C758E5100EA},4,18,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,4,,,,,,,,,,,,,,,,,,,,
MACA008,QA/QC,2016,-1,MACA008Q,{7E1E2D7B-6D4F-4F18-B1FF-9F64A5E0FF83},4,15,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},33,1,4,1,,SPRT,FIRE,,,,,,,,,,,,,,,
MACA008,QA/QC,2016,-1,MACA008Q,{8476633D-804C-4E85-A7E3-A20E9C846B14},3,12,QUERFAL,{FBCF8566-0F6A-43C5-B1CA-84D719B96CF2},43,,,,,FIRE,,,,,,,,,,,,,,,,
